User ID,Subscription Type,Monthly Revenue,Join Date,Month of Joining ,Year of Joining,Last Payment Date,Last Payment Year,Current Status ,Country,Age,Age group ,Gender,Device,Plan Duration
2165,Basic,12,14-Oct-22,Oct,2022,08-07-2023,July,Active ,Italy,38,Adult,Male,Laptop,1 Month
2166,Premium,13,16-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,50,Adult,Male,Smartphone,1 Month
2167,Basic,11,18-Oct-22,Oct,2022,11-07-2023,July,Active ,Spain,33,Youth,Female,Laptop,1 Month
2168,Standard,14,20-Oct-22,Oct,2022,10-07-2023,July,Active ,United States,27,Youth,Male,Smart TV,1 Month
2169,Premium,12,22-Oct-22,Oct,2022,08-07-2023,July,Active ,Canada,47,Adult,Male,Tablet,1 Month
2170,Basic,12,25-Oct-22,Oct,2022,10-07-2023,July,Active ,United States,35,Youth,Female,Smart TV,1 Month
2171,Basic,12,26-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,41,Adult,Male,Tablet,1 Month
2172,Basic,14,29-Oct-22,Oct,2022,10-07-2023,July,Active ,Canada,39,Adult,Female,Smart TV,1 Month
2173,Standard,13,31-Oct-22,Oct,2022,07-07-2023,July,Active ,United Kingdom,46,Adult,Female,Smartphone,1 Month
2174,Premium,14,04-Nov-22,Nov,2022,11-07-2023,July,Active ,Australia,33,Youth,Female,Smartphone,1 Month
2175,Basic,11,06-Nov-22,Nov,2022,10-07-2023,July,Active ,Germany,30,Youth,Male,Laptop,1 Month
2176,Basic,13,07-Nov-22,Nov,2022,10-07-2023,July,Active ,France,46,Adult,Male,Tablet,1 Month
2177,Premium,15,08-Nov-22,Nov,2022,09-07-2023,July,Active ,Brazil,42,Adult,Female,Tablet,1 Month
2178,Standard,11,09-Nov-22,Nov,2022,11-07-2023,July,Active ,Mexico,28,Youth,Female,Tablet,1 Month
2179,Standard,10,10-Nov-22,Nov,2022,10-07-2023,July,Active ,Spain,40,Adult,Male,Smart TV,1 Month
2180,Basic,14,10-Nov-22,Nov,2022,10-07-2023,July,Active ,Italy,31,Youth,Female,Smart TV,1 Month
2181,Premium,13,10-Nov-22,Nov,2022,09-07-2023,July,Active ,Spain,27,Youth,Male,Laptop,1 Month
2182,Standard,14,09-Nov-22,Nov,2022,10-07-2023,July,Active ,Spain,45,Adult,Female,Tablet,1 Month
2183,Basic,10,09-Nov-22,Nov,2022,10-07-2023,July,Active ,United States,49,Adult,Female,Smart TV,1 Month
2184,Standard,12,06-Nov-22,Nov,2022,11-07-2023,July,Active ,Canada,28,Youth,Male,Tablet,1 Month
2185,Premium,14,03-Nov-22,Nov,2022,08-07-2023,July,Active ,United States,33,Youth,Male,Smart TV,1 Month
2186,Basic,15,27-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,38,Adult,Male,Smart TV,1 Month
2187,Premium,15,28-Oct-22,Oct,2022,10-07-2023,July,Active ,Canada,44,Adult,Male,Tablet,1 Month
2188,Standard,15,18-Oct-22,Oct,2022,10-07-2023,July,Active ,United Kingdom,34,Youth,Female,Laptop,1 Month
2189,Basic,15,04-Oct-22,Oct,2022,09-07-2023,July,Active ,Australia,35,Youth,Male,Laptop,1 Month
2190,Standard,10,29-Sep-22,Sep,2022,10-07-2023,July,Active ,Germany,47,Adult,Male,Tablet,1 Month
2191,Premium,12,29-Sep-22,Sep,2022,10-07-2023,July,Active ,France,30,Youth,Male,Smartphone,1 Month
2192,Basic,12,23-Sep-22,Sep,2022,10-07-2023,July,Active ,Brazil,50,Adult,Female,Smart TV,1 Month
2193,Standard,12,17-Sep-22,Sep,2022,09-07-2023,July,Active ,Mexico,32,Youth,Male,Laptop,1 Month
2194,Premium,14,12-Sep-22,Sep,2022,12-07-2023,July,Active ,Spain,36,Youth,Female,Smart TV,1 Month
2195,Basic,14,16-Aug-22,Aug,2022,10-07-2023,July,Active ,Italy,40,Adult,Female,Smart TV,1 Month
2196,Premium,15,16-Aug-22,Aug,2022,09-07-2023,July,Active ,Spain,39,Adult,Male,Smartphone,1 Month
2197,Basic,11,13-Aug-22,Aug,2022,10-07-2023,July,Active ,Spain,28,Youth,Male,Smartphone,1 Month
2198,Standard,12,12-Aug-22,Aug,2022,11-07-2023,July,Active ,United States,29,Youth,Female,Smart TV,1 Month
2199,Standard,14,13-Aug-22,Aug,2022,09-07-2023,July,Active ,Canada,49,Adult,Male,Tablet,1 Month
2200,Basic,14,30-Jul-22,Jul,2022,12-07-2023,July,Active ,United States,40,Adult,Male,Laptop,1 Month
2201,Premium,12,25-Jul-22,Jul,2022,10-07-2023,July,Active ,United States,29,Youth,Male,Laptop,1 Month
2202,Basic,14,25-Jul-22,Jul,2022,11-07-2023,July,Active ,Canada,35,Youth,Female,Tablet,1 Month
2203,Standard,14,26-Jul-22,Jul,2022,10-07-2023,July,Active ,United Kingdom,44,Adult,Male,Smartphone,1 Month
2204,Premium,11,25-Jul-22,Jul,2022,13-07-2023,July,Active ,Australia,39,Adult,Male,Smart TV,1 Month
2205,Basic,12,23-Jul-22,Jul,2022,09-07-2023,July,Active ,Germany,27,Youth,Male,Smart TV,1 Month
2206,Premium,11,18-Jul-22,Jul,2022,11-07-2023,July,Active ,France,31,Youth,Male,Smart TV,1 Month
2207,Basic,13,13-Jul-22,Jul,2022,10-07-2023,July,Active ,Brazil,39,Adult,Female,Laptop,1 Month
2208,Standard,13,13-Jul-22,Jul,2022,12-07-2023,July,Active ,Mexico,44,Adult,Male,Laptop,1 Month
2209,Standard,10,13-Jul-22,Jul,2022,09-07-2023,July,Active ,Spain,48,Adult,Female,Tablet,1 Month
2210,Basic,11,13-Jul-22,Jul,2022,11-07-2023,July,Active ,Italy,27,Youth,Male,Smartphone,1 Month
2211,Premium,13,13-Jul-22,Jul,2022,09-07-2023,July,Active ,Spain,27,Youth,Male,Laptop,1 Month
2212,Basic,14,14-Jul-22,Jul,2022,11-07-2023,July,Active ,Spain,41,Adult,Male,Smart TV,1 Month
2213,Standard,15,15-Jul-22,Jul,2022,09-07-2023,July,Active ,United States,44,Adult,Female,Tablet,1 Month
2214,Premium,12,16-Jul-22,Jul,2022,12-07-2023,July,Active ,Canada,29,Youth,Female,Tablet,1 Month
2215,Basic,13,18-Jul-22,Jul,2022,09-07-2023,July,Active ,United States,42,Adult,Female,Smartphone,1 Month
2216,Premium,15,21-Jul-22,Jul,2022,11-07-2023,July,Active ,United States,45,Adult,Female,Smart TV,1 Month
2217,Basic,11,24-Jul-22,Jul,2022,09-07-2023,July,Active ,Canada,39,Adult,Female,Tablet,1 Month
2218,Standard,15,29-Jul-22,Jul,2022,12-07-2023,July,Active ,United Kingdom,41,Adult,Female,Tablet,1 Month
2219,Standard,10,06-Aug-22,Aug,2022,10-07-2023,July,Active ,Australia,41,Adult,Female,Laptop,1 Month
2220,Basic,15,11-Aug-22,Aug,2022,11-07-2023,July,Active ,Germany,41,Adult,Male,Smartphone,1 Month
2221,Premium,14,16-Aug-22,Aug,2022,09-07-2023,July,Active ,France,47,Adult,Female,Smart TV,1 Month
2222,Basic,10,21-Aug-22,Aug,2022,13-07-2023,July,Active ,Brazil,49,Adult,Female,Smartphone,1 Month
2223,Standard,12,22-Aug-22,Aug,2022,10-07-2023,July,Active ,Mexico,29,Youth,Male,Laptop,1 Month
2224,Premium,10,24-Aug-22,Aug,2022,10-07-2023,July,Active ,Spain,33,Youth,Male,Tablet,1 Month
2225,Basic,13,02-Sep-22,Sep,2022,12-07-2023,July,Active ,Italy,45,Adult,Female,Smart TV,1 Month
2226,Premium,13,06-Sep-22,Sep,2022,13-07-2023,July,Active ,Spain,41,Adult,Female,Laptop,1 Month
2227,Basic,11,11-Sep-22,Sep,2022,10-07-2023,July,Active ,Spain,31,Youth,Male,Laptop,1 Month
2228,Standard,15,16-Sep-22,Sep,2022,10-07-2023,July,Active ,United States,51,Adult,Male,Tablet,1 Month
2229,Standard,11,22-Sep-22,Sep,2022,12-07-2023,July,Active ,Canada,43,Adult,Female,Smartphone,1 Month
2230,Basic,12,26-Sep-22,Sep,2022,12-07-2023,July,Active ,United States,33,Youth,Female,Laptop,1 Month
2231,Premium,10,02-Oct-22,Oct,2022,09-07-2023,July,Active ,United States,47,Adult,Female,Smartphone,1 Month
2232,Basic,13,04-Oct-22,Oct,2022,10-07-2023,July,Active ,Canada,40,Adult,Female,Laptop,1 Month
2233,Standard,14,09-Oct-22,Oct,2022,12-07-2023,July,Active ,United Kingdom,34,Youth,Female,Smartphone,1 Month
2234,Premium,15,11-Oct-22,Oct,2022,11-07-2023,July,Active ,Australia,40,Adult,Male,Tablet,1 Month
2235,Basic,15,15-Oct-22,Oct,2022,09-07-2023,July,Active ,Germany,38,Adult,Male,Laptop,1 Month
2236,Premium,11,16-Oct-22,Oct,2022,10-07-2023,July,Active ,France,47,Adult,Male,Smart TV,1 Month
2237,Basic,13,18-Oct-22,Oct,2022,11-07-2023,July,Active ,Brazil,29,Youth,Male,Smart TV,1 Month
2238,Standard,14,21-Oct-22,Oct,2022,10-07-2023,July,Active ,Mexico,49,Adult,Female,Smartphone,1 Month
2239,Standard,12,22-Oct-22,Oct,2022,08-07-2023,July,Active ,Spain,40,Adult,Male,Smart TV,1 Month
2240,Basic,12,25-Oct-22,Oct,2022,11-07-2023,July,Active ,Italy,51,Adult,Female,Laptop,1 Month
2241,Premium,11,29-Oct-22,Oct,2022,11-07-2023,July,Active ,Spain,51,Adult,Female,Tablet,1 Month
2242,Basic,12,30-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,50,Adult,Female,Smart TV,1 Month
2243,Standard,10,04-Nov-22,Nov,2022,09-07-2023,July,Active ,United States,47,Adult,Female,Laptop,1 Month
2244,Premium,10,05-Nov-22,Nov,2022,12-07-2023,July,Active ,Canada,40,Adult,Male,Smart TV,1 Month
2245,Basic,15,07-Nov-22,Nov,2022,10-07-2023,July,Active ,United States,35,Youth,Female,Smart TV,1 Month
2246,Basic,15,08-Nov-22,Nov,2022,10-07-2023,July,Active ,United States,37,Youth,Female,Smart TV,1 Month
2247,Basic,15,09-Nov-22,Nov,2022,10-07-2023,July,Active ,Canada,30,Youth,Male,Tablet,1 Month
2248,Standard,15,10-Nov-22,Nov,2022,11-07-2023,July,Active ,United Kingdom,47,Adult,Female,Tablet,1 Month
2249,Premium,12,11-Nov-22,Nov,2022,10-07-2023,July,Active ,Australia,35,Youth,Male,Smartphone,1 Month
2250,Basic,14,10-Nov-22,Nov,2022,11-07-2023,July,Active ,Germany,33,Youth,Male,Tablet,1 Month
2251,Basic,13,10-Nov-22,Nov,2022,09-07-2023,July,Active ,France,51,Adult,Female,Laptop,1 Month
2252,Premium,12,11-Nov-22,Nov,2022,11-07-2023,July,Active ,Brazil,31,Youth,Female,Tablet,1 Month
2253,Standard,10,07-Nov-22,Nov,2022,11-07-2023,July,Active ,Mexico,48,Adult,Female,Laptop,1 Month
2254,Standard,11,04-Nov-22,Nov,2022,11-07-2023,July,Active ,Spain,40,Adult,Male,Laptop,1 Month
2255,Basic,15,31-Oct-22,Oct,2022,09-07-2023,July,Active ,Italy,41,Adult,Female,Laptop,1 Month
2256,Premium,15,29-Oct-22,Oct,2022,11-07-2023,July,Active ,Spain,41,Adult,Male,Laptop,1 Month
2257,Standard,12,20-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,28,Youth,Female,Laptop,1 Month
2258,Basic,13,14-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,45,Adult,Female,Laptop,1 Month
2259,Standard,11,12-Oct-22,Oct,2022,10-07-2023,July,Active ,Canada,32,Youth,Female,Laptop,1 Month
2260,Premium,10,01-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,31,Youth,Male,Tablet,1 Month
2261,Basic,10,25-Sep-22,Sep,2022,10-07-2023,July,Active ,United States,40,Adult,Female,Tablet,1 Month
2262,Premium,10,23-Sep-22,Sep,2022,10-07-2023,July,Active ,Canada,40,Adult,Female,Smartphone,1 Month
2263,Standard,14,19-Sep-22,Sep,2022,09-07-2023,July,Active ,United Kingdom,50,Adult,Male,Tablet,1 Month
2264,Basic,12,02-Sep-22,Sep,2022,12-07-2023,July,Active ,Australia,41,Adult,Male,Smartphone,1 Month
2265,Standard,10,30-Aug-22,Aug,2022,10-07-2023,July,Active ,Germany,43,Adult,Male,Tablet,1 Month
2266,Premium,15,16-Aug-22,Aug,2022,09-07-2023,July,Active ,France,43,Adult,Male,Tablet,1 Month
2267,Basic,11,15-Aug-22,Aug,2022,10-07-2023,July,Active ,Brazil,36,Youth,Female,Smartphone,1 Month
2268,Standard,15,16-Aug-22,Aug,2022,11-07-2023,July,Active ,Mexico,48,Adult,Male,Smart TV,1 Month
2269,Premium,15,01-Aug-22,Aug,2022,10-07-2023,July,Active ,Spain,33,Youth,Female,Smartphone,1 Month
2270,Basic,14,27-Jul-22,Jul,2022,14-07-2023,July,Active ,Italy,30,Youth,Female,Smart TV,1 Month
2271,Premium,14,26-Jul-22,Jul,2022,10-07-2023,July,Active ,Spain,37,Youth,Female,Laptop,1 Month
2272,Basic,13,26-Jul-22,Jul,2022,11-07-2023,July,Active ,Spain,49,Adult,Male,Smart TV,1 Month
2273,Standard,15,27-Jul-22,Jul,2022,11-07-2023,July,Active ,United States,47,Adult,Female,Smartphone,1 Month
2274,Standard,10,26-Jul-22,Jul,2022,13-07-2023,July,Active ,Canada,45,Adult,Female,Tablet,1 Month
2275,Basic,11,23-Jul-22,Jul,2022,09-07-2023,July,Active ,United States,50,Adult,Male,Smart TV,1 Month
2276,Premium,12,20-Jul-22,Jul,2022,11-07-2023,July,Active ,United States,36,Youth,Male,Smartphone,1 Month
2277,Basic,14,14-Jul-22,Jul,2022,10-07-2023,July,Active ,Canada,37,Youth,Male,Smart TV,1 Month
2278,Standard,15,14-Jul-22,Jul,2022,12-07-2023,July,Active ,United Kingdom,38,Adult,Female,Tablet,1 Month
2279,Premium,10,14-Jul-22,Jul,2022,10-07-2023,July,Active ,Australia,40,Adult,Male,Smart TV,1 Month
2280,Basic,13,13-Jul-22,Jul,2022,12-07-2023,July,Active ,Germany,38,Adult,Female,Smart TV,1 Month
2281,Premium,14,14-Jul-22,Jul,2022,10-07-2023,July,Active ,France,46,Adult,Female,Tablet,1 Month
2282,Basic,10,15-Jul-22,Jul,2022,11-07-2023,July,Active ,Brazil,40,Adult,Female,Smartphone,1 Month
2283,Standard,13,16-Jul-22,Jul,2022,10-07-2023,July,Active ,Mexico,34,Youth,Male,Smart TV,1 Month
2284,Standard,12,18-Jul-22,Jul,2022,12-07-2023,July,Active ,Spain,39,Adult,Female,Smartphone,1 Month
2285,Basic,13,19-Jul-22,Jul,2022,10-07-2023,July,Active ,Italy,47,Adult,Male,Smartphone,1 Month
2286,Premium,15,22-Jul-22,Jul,2022,12-07-2023,July,Active ,Spain,41,Adult,Male,Laptop,1 Month
2287,Basic,12,27-Jul-22,Jul,2022,09-07-2023,July,Active ,Spain,47,Adult,Female,Tablet,1 Month
2288,Standard,13,02-Aug-22,Aug,2022,13-07-2023,July,Active ,United States,50,Adult,Male,Smartphone,1 Month
2289,Premium,10,10-Aug-22,Aug,2022,10-07-2023,July,Active ,Canada,31,Youth,Male,Tablet,1 Month
2290,Basic,13,15-Aug-22,Aug,2022,11-07-2023,July,Active ,United States,41,Adult,Male,Smartphone,1 Month
2291,Premium,11,18-Aug-22,Aug,2022,11-07-2023,July,Active ,United States,31,Youth,Female,Laptop,1 Month
2292,Basic,12,20-Aug-22,Aug,2022,14-07-2023,July,Active ,Canada,41,Adult,Female,Smart TV,1 Month
2293,Standard,12,23-Aug-22,Aug,2022,11-07-2023,July,Active ,United Kingdom,28,Youth,Male,Tablet,1 Month
2294,Standard,14,24-Aug-22,Aug,2022,10-07-2023,July,Active ,Australia,40,Adult,Female,Smartphone,1 Month
2295,Basic,11,30-Aug-22,Aug,2022,13-07-2023,July,Active ,Germany,34,Youth,Female,Smart TV,1 Month
2296,Premium,10,06-Sep-22,Sep,2022,13-07-2023,July,Active ,France,37,Youth,Male,Smartphone,1 Month
2297,Basic,13,13-Sep-22,Sep,2022,10-07-2023,July,Active ,Brazil,30,Youth,Female,Laptop,1 Month
2298,Standard,12,18-Sep-22,Sep,2022,10-07-2023,July,Active ,Mexico,32,Youth,Male,Tablet,1 Month
2299,Premium,14,22-Sep-22,Sep,2022,12-07-2023,July,Active ,Spain,41,Adult,Male,Smartphone,1 Month
2300,Basic,13,28-Sep-22,Sep,2022,12-07-2023,July,Active ,Italy,42,Adult,Female,Tablet,1 Month
2301,Premium,13,03-Oct-22,Oct,2022,09-07-2023,July,Active ,Spain,40,Adult,Male,Laptop,1 Month
2302,Basic,11,05-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,30,Youth,Female,Smartphone,1 Month
2303,Standard,14,09-Oct-22,Oct,2022,12-07-2023,July,Active ,United States,43,Adult,Male,Laptop,1 Month
2304,Standard,14,15-Oct-22,Oct,2022,11-07-2023,July,Active ,Canada,31,Youth,Female,Tablet,1 Month
2305,Basic,15,16-Oct-22,Oct,2022,09-07-2023,July,Active ,United States,45,Adult,Male,Smartphone,1 Month
2306,Premium,10,18-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,33,Youth,Male,Smart TV,1 Month
2307,Basic,14,19-Oct-22,Oct,2022,12-07-2023,July,Active ,Canada,41,Adult,Male,Smartphone,1 Month
2308,Standard,11,22-Oct-22,Oct,2022,11-07-2023,July,Active ,United Kingdom,37,Youth,Male,Smart TV,1 Month
2309,Premium,12,23-Oct-22,Oct,2022,09-07-2023,July,Active ,Australia,40,Adult,Female,Smartphone,1 Month
2310,Basic,10,29-Oct-22,Oct,2022,12-07-2023,July,Active ,Germany,36,Youth,Male,Tablet,1 Month
2311,Premium,14,30-Oct-22,Oct,2022,11-07-2023,July,Active ,France,28,Youth,Male,Smart TV,1 Month
2312,Basic,12,03-Nov-22,Nov,2022,11-07-2023,July,Active ,Brazil,38,Adult,Male,Smartphone,1 Month
2313,Standard,11,04-Nov-22,Nov,2022,09-07-2023,July,Active ,Mexico,36,Youth,Female,Tablet,1 Month
2314,Standard,12,05-Nov-22,Nov,2022,12-07-2023,July,Active ,Spain,47,Adult,Female,Smart TV,1 Month
2315,Basic,12,07-Nov-22,Nov,2022,10-07-2023,July,Active ,Italy,35,Youth,Female,Laptop,1 Month
2316,Premium,14,09-Nov-22,Nov,2022,11-07-2023,July,Active ,Spain,29,Youth,Female,Tablet,1 Month
2317,Basic,14,10-Nov-22,Nov,2022,10-07-2023,July,Active ,Spain,49,Adult,Female,Smart TV,1 Month
2318,Standard,11,11-Nov-22,Nov,2022,12-07-2023,July,Active ,United States,34,Youth,Male,Smart TV,1 Month
2319,Premium,13,11-Nov-22,Nov,2022,11-07-2023,July,Active ,Canada,37,Youth,Male,Smart TV,1 Month
2320,Basic,14,10-Nov-22,Nov,2022,11-07-2023,July,Active ,United States,50,Adult,Male,Smart TV,1 Month
2321,Basic,12,11-Nov-22,Nov,2022,09-07-2023,July,Active ,United States,38,Adult,Male,Smart TV,1 Month
2322,Basic,15,12-Nov-22,Nov,2022,11-07-2023,July,Active ,Canada,37,Youth,Female,Smart TV,1 Month
2323,Standard,12,07-Nov-22,Nov,2022,11-07-2023,July,Active ,United Kingdom,34,Youth,Male,Laptop,1 Month
2324,Premium,13,04-Nov-22,Nov,2022,11-07-2023,July,Active ,Australia,30,Youth,Male,Smart TV,1 Month
2325,Basic,13,03-Nov-22,Nov,2022,11-07-2023,July,Active ,Germany,35,Youth,Male,Laptop,1 Month
2326,Basic,12,01-Nov-22,Nov,2022,11-07-2023,July,Active ,France,39,Adult,Male,Tablet,1 Month
2327,Premium,10,29-Oct-22,Oct,2022,11-07-2023,July,Active ,Brazil,47,Adult,Female,Tablet,1 Month
2328,Standard,13,26-Oct-22,Oct,2022,11-07-2023,July,Active ,Mexico,40,Adult,Female,Laptop,1 Month
2329,Standard,12,25-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,33,Youth,Male,Smart TV,1 Month
2330,Basic,12,22-Oct-22,Oct,2022,13-07-2023,July,Active ,Italy,32,Youth,Female,Smartphone,1 Month
2331,Premium,13,16-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,32,Youth,Male,Smart TV,1 Month
2332,Standard,10,15-Oct-22,Oct,2022,10-07-2023,July,Active ,Spain,30,Youth,Female,Smart TV,1 Month
2333,Basic,12,19-Sep-22,Sep,2022,11-07-2023,July,Active ,United States,49,Adult,Male,Tablet,1 Month
2334,Standard,13,16-Sep-22,Sep,2022,12-07-2023,July,Active ,Canada,39,Adult,Female,Smartphone,1 Month
2335,Premium,15,08-Sep-22,Sep,2022,10-07-2023,July,Active ,United States,45,Adult,Male,Laptop,1 Month
2336,Basic,14,21-Aug-22,Aug,2022,12-07-2023,July,Active ,United States,43,Adult,Male,Smartphone,1 Month
2337,Premium,10,20-Aug-22,Aug,2022,10-07-2023,July,Active ,Canada,41,Adult,Male,Smartphone,1 Month
2338,Standard,10,10-Aug-22,Aug,2022,11-07-2023,July,Active ,United Kingdom,38,Adult,Female,Tablet,1 Month
2339,Basic,13,31-Jul-22,Jul,2022,11-07-2023,July,Active ,Australia,34,Youth,Female,Smartphone,1 Month
2340,Standard,15,30-Jul-22,Jul,2022,14-07-2023,July,Active ,Germany,38,Adult,Male,Laptop,1 Month
2341,Premium,11,31-Jul-22,Jul,2022,10-07-2023,July,Active ,France,48,Adult,Male,Tablet,1 Month
2342,Basic,11,30-Jul-22,Jul,2022,12-07-2023,July,Active ,Brazil,38,Adult,Female,Smart TV,1 Month
2343,Standard,10,30-Jul-22,Jul,2022,11-07-2023,July,Active ,Mexico,34,Youth,Female,Laptop,1 Month
2344,Premium,10,27-Jul-22,Jul,2022,13-07-2023,July,Active ,Spain,44,Adult,Female,Tablet,1 Month
2345,Basic,11,21-Jul-22,Jul,2022,10-07-2023,July,Active ,Italy,39,Adult,Male,Smartphone,1 Month
2346,Premium,10,20-Jul-22,Jul,2022,12-07-2023,July,Active ,Spain,43,Adult,Female,Smartphone,1 Month
2347,Basic,13,16-Jul-22,Jul,2022,10-07-2023,July,Active ,Spain,49,Adult,Female,Smart TV,1 Month
2348,Standard,10,16-Jul-22,Jul,2022,12-07-2023,July,Active ,United States,48,Adult,Female,Smart TV,1 Month
2349,Standard,11,14-Jul-22,Jul,2022,11-07-2023,July,Active ,Canada,47,Adult,Female,Tablet,1 Month
2350,Basic,12,14-Jul-22,Jul,2022,13-07-2023,July,Active ,United States,27,Youth,Female,Laptop,1 Month
2351,Premium,14,15-Jul-22,Jul,2022,10-07-2023,July,Active ,United States,40,Adult,Female,Smartphone,1 Month
2352,Basic,11,16-Jul-22,Jul,2022,12-07-2023,July,Active ,Canada,43,Adult,Female,Smart TV,1 Month
2353,Standard,15,18-Jul-22,Jul,2022,10-07-2023,July,Active ,United Kingdom,30,Youth,Female,Laptop,1 Month
2354,Premium,13,19-Jul-22,Jul,2022,13-07-2023,July,Active ,Australia,43,Adult,Female,Smart TV,1 Month
2355,Basic,13,22-Jul-22,Jul,2022,10-07-2023,July,Active ,Germany,49,Adult,Male,Laptop,1 Month
2356,Premium,13,25-Jul-22,Jul,2022,12-07-2023,July,Active ,France,47,Adult,Male,Smartphone,1 Month
2357,Basic,13,26-Jul-22,Jul,2022,11-07-2023,July,Active ,Brazil,33,Youth,Male,Smartphone,1 Month
2358,Standard,15,04-Aug-22,Aug,2022,14-07-2023,July,Active ,Mexico,48,Adult,Female,Smartphone,1 Month
2359,Standard,13,12-Aug-22,Aug,2022,11-07-2023,July,Active ,Spain,31,Youth,Male,Laptop,1 Month
2360,Basic,13,14-Aug-22,Aug,2022,11-07-2023,July,Active ,Italy,30,Youth,Male,Tablet,1 Month
2361,Premium,14,16-Aug-22,Aug,2022,13-07-2023,July,Active ,Spain,34,Youth,Female,Smartphone,1 Month
2362,Basic,12,17-Aug-22,Aug,2022,14-07-2023,July,Active ,Spain,37,Youth,Male,Smartphone,1 Month
2363,Standard,11,22-Aug-22,Aug,2022,11-07-2023,July,Active ,United States,44,Adult,Female,Smart TV,1 Month
2364,Premium,13,26-Aug-22,Aug,2022,11-07-2023,July,Active ,Canada,28,Youth,Female,Smart TV,1 Month
2365,Basic,11,06-Sep-22,Sep,2022,13-07-2023,July,Active ,United States,47,Adult,Male,Smartphone,1 Month
2366,Premium,11,09-Sep-22,Sep,2022,13-07-2023,July,Active ,United States,43,Adult,Male,Smart TV,1 Month
2367,Basic,12,17-Sep-22,Sep,2022,10-07-2023,July,Active ,Canada,51,Adult,Male,Tablet,1 Month
2368,Standard,14,19-Sep-22,Sep,2022,11-07-2023,July,Active ,United Kingdom,50,Adult,Male,Laptop,1 Month
2369,Standard,11,24-Sep-22,Sep,2022,13-07-2023,July,Active ,Australia,40,Adult,Female,Smartphone,1 Month
2370,Basic,11,29-Sep-22,Sep,2022,12-07-2023,July,Active ,Germany,31,Youth,Female,Laptop,1 Month
2371,Premium,15,03-Oct-22,Oct,2022,10-07-2023,July,Active ,France,29,Youth,Female,Smartphone,1 Month
2372,Basic,15,07-Oct-22,Oct,2022,10-07-2023,July,Active ,Brazil,38,Adult,Female,Tablet,1 Month
2373,Standard,14,14-Oct-22,Oct,2022,13-07-2023,July,Active ,Mexico,47,Adult,Male,Tablet,1 Month
2374,Premium,15,16-Oct-22,Oct,2022,12-07-2023,July,Active ,Spain,30,Youth,Male,Tablet,1 Month
2375,Basic,13,18-Oct-22,Oct,2022,10-07-2023,July,Active ,Italy,42,Adult,Male,Laptop,1 Month
2376,Premium,12,19-Oct-22,Oct,2022,12-07-2023,July,Active ,Spain,49,Adult,Male,Smart TV,1 Month
2377,Basic,14,20-Oct-22,Oct,2022,12-07-2023,July,Active ,Spain,50,Adult,Female,Tablet,1 Month
2378,Standard,11,22-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,51,Adult,Male,Smart TV,1 Month
2379,Standard,11,25-Oct-22,Oct,2022,09-07-2023,July,Active ,Canada,47,Adult,Male,Smartphone,1 Month
2380,Basic,13,27-Oct-22,Oct,2022,12-07-2023,July,Active ,United States,36,Youth,Female,Smartphone,1 Month
2381,Premium,12,30-Oct-22,Oct,2022,11-07-2023,July,Active ,United States,30,Youth,Female,Laptop,1 Month
2382,Basic,12,01-Nov-22,Nov,2022,11-07-2023,July,Active ,Canada,34,Youth,Female,Tablet,1 Month
2383,Standard,10,05-Nov-22,Nov,2022,10-07-2023,July,Active ,United Kingdom,35,Youth,Female,Tablet,1 Month
2384,Premium,14,07-Nov-22,Nov,2022,12-07-2023,July,Active ,Australia,30,Youth,Male,Smart TV,1 Month
2385,Basic,14,08-Nov-22,Nov,2022,11-07-2023,July,Active ,Germany,30,Youth,Male,Tablet,1 Month
2386,Premium,11,10-Nov-22,Nov,2022,12-07-2023,July,Active ,France,41,Adult,Female,Smartphone,1 Month
